forecast_date,target,target_end_date,location,type,quantile,value
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.1,17
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.15,18
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.2,18
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.25,19
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.3,19
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.35,20
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.65,22
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.025,16
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.05,16
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.01,15
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.4,20
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.45,20
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.5,21
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.55,21
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.6,21
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.7,22
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.75,23
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.9,25
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.95,26
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.975,27
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.8,23
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.85,24
2024-09-23,0 wk ahead inc case,2024-09-21,AT,quantile,0.99,29
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.15,1291
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.95,1535
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.9,1498
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.1,1267
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.85,1475
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.99,1873
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.8,1456
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.99,1605
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.1,1255
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.05,1237
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.25,1346
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.01,1185
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.025,1213
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.975,1566
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.2,1320
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.3,1369
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.15,1288
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.75,1440
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.05,1205
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.95,1743
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.975,1805
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.7,1425
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.55,1470
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.025,1165
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.6,1401
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.65,1413
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.2,1305
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.6,1454
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.9,1674
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.55,1390
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.65,1471
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.35,1344
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.4,1356
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.45,1367
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.5,1379
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.01,1122
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.6,1490
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.65,1510
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.7,1533
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.7,1488
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.975,1681
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.35,1392
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.4,1413
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.95,1637
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.3,1332
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.7,1542
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.35,1377
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.4,1393
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.45,1407
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.5,1422
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.85,1552
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.9,1584
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.99,1739
2024-09-23,0 wk ahead inc case,2024-09-21,BE,quantile,0.25,1319
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.75,1565
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.6,1496
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.5,1450
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.85,1631
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.75,1558
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.8,1583
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.85,1617
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.01,1175
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.25,1344
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.65,1518
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.8,1595
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.55,1474
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.3,1362
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.55,1438
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.5,1453
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.01,1145
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.025,1208
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.99,1846
2024-09-23,3 wk ahead inc case,2024-10-12,BE,quantile,0.45,1434
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.75,1506
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.8,1526
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.45,1431
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.9,1658
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.1,1278
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.25,1352
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.15,1304
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.3,1373
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.2,1327
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.4,1413
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.95,1720
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.975,1776
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.35,1393
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.2,1327
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.15,1302
2024-09-23,1 wk ahead inc case,2024-09-28,BE,quantile,0.05,1239
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.1,1271
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.05,1222
2024-09-23,2 wk ahead inc case,2024-10-05,BE,quantile,0.025,1183
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.55,741
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.5,714
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.45,687
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.65,800
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.6,769
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.5,726
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.3,611
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.4,721
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.45,747
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.5,774
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.3,672
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.4,663
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.25,586
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.7,833
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.1,544
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.15,584
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.25,645
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.55,744
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.6,829
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.35,697
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.2,560
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.2,616
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.01,407
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.05,493
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.55,800
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.35,639
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.975,1299
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.99,1429
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.9,1089
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.95,1191
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.025,453
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.75,872
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.15,527
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.9,962
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.95,1044
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.65,859
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.7,890
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.85,1018
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.75,926
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.7,811
2024-09-23,1 wk ahead inc case,2024-09-28,BG,quantile,0.8,964
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.3,647
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.35,666
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.4,685
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.8,914
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.85,969
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.9,1043
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.75,838
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.8,869
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.85,910
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.975,1120
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.99,1224
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.5,718
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.6,749
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.65,768
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.55,733
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.7,786
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.45,701
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.35,670
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.05,440
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.1,491
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.95,1159
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.99,1439
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.1,545
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.15,577
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.45,706
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.4,687
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.99,1070
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.025,397
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.975,1274
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.9,895
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.6,765
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.65,788
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.85,857
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.975,1003
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.95,954
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.2,603
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.25,626
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.1,570
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.25,638
2024-09-23,2 wk ahead inc case,2024-10-05,BG,quantile,0.01,354
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.05,503
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.05,535
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.15,597
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.2,618
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.3,655
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.8,829
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.025,471
2024-09-23,3 wk ahead inc case,2024-10-12,BG,quantile,0.01,437
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.75,806
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.025,505
2024-09-23,0 wk ahead inc case,2024-09-21,BG,quantile,0.01,475
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.55,2555
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.6,2598
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.1,2091
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.025,2674
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.05,2784
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.01,1808
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.1,2933
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.15,3042
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.4,2423
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.05,1991
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.35,2380
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.025,1907
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.45,2466
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.3,2328
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.5,2510
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.2,3130
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.2,2223
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.25,2279
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.01,2541
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.25,3201
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.65,2648
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.15,2163
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.35,3327
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.7,2701
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.3,3269
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.99,4367
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.4,3393
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.45,3454
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.975,4051
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.55,3577
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.6,3644
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.5,2802
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.7,3094
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.75,2759
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.55,2872
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.95,3830
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.5,3515
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.8,3291
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.85,3408
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.65,3713
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.9,3565
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.65,3011
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.45,2734
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.75,3180
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.6,2935
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.975,4631
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.8,2826
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.25,2464
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.35,2603
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.99,3500
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.35,1480
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.85,4066
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.2,1223
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.3,1396
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.4,2667
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.95,4444
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.975,3314
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.9,3009
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.99,4882
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.3,2533
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.95,3167
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,quantile,0.85,2909
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.9,4215
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.8,3957
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.025,760
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.75,3862
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.85,2724
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.2,2389
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.15,2303
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.55,1837
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,quantile,0.7,3780
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.45,1648
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.1,2206
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.05,2062
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.05,870
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.4,1564
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.6,1941
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.1,1017
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.65,2057
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.9,3025
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.5,1743
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.01,648
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.25,1314
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.15,1115
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.025,1938
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.7,2189
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.75,2336
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.99,4689
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,quantile,0.01,1816
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.8,2506
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.975,3976
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,quantile,0.95,3531
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.3,3733
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.2,3431
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.25,3582
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.35,3859
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.15,3267
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.45,4139
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.4,3996
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.65,4722
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.7,4895
2024-09-23,3 wk ahead inc case,2024-10-12,GR,quantile,0.9,5961
